,Timestamp,Ch1Anem,Ch2Anem,Ch3Anem,Ch4Anem,Ch5Anem,Ch6Anem,Ch13Vane,Ch14Vane,Ch16Analog,Ch17Analog
3391,2017-10-27 10:10:00,5.306055,5.189407,5.213071,4.476008,5.258975,4.815822,330.0,314.27,12.809163,758.625807
3392,2017-10-27 10:20:00,5.115813,5.003557,5.168984,4.186452,4.869641,4.48491,341.86,329.8,13.2245,758.642432
3393,2017-10-27 10:30:00,4.411916,4.274945,4.788924,4.372868,5.112402,4.965958,345.8,335.17,13.004117,758.642432
3394,2017-10-27 10:40:00,3.673775,3.557148,3.853976,3.601992,4.398623,4.877102,359.29,344.25,12.872735,758.592558
3395,2017-10-27 10:50:00,3.841188,3.75252,3.885141,3.613452,4.426869,4.985108,14.21,354.57,13.059213,758.642432
3396,2017-10-27 11:00:00,4.128835,4.061039,4.128379,2.92738,4.145938,4.712412,19.95,5.35,12.970212,758.692305
3397,2017-10-27 11:10:00,3.956856,3.893815,3.87754,1.66678,3.806225,4.06361,28.38,14.61,13.190595,758.758803
3398,2017-10-27 11:20:00,3.985772,3.930375,3.765042,0.751508,3.546669,3.66146,28.62,17.41,13.122785,758.792052
3399,2017-10-27 11:30:00,4.140249,4.062333,3.949751,2.33528,3.930659,4.123358,24.66,12.78,13.059213,758.858549
3400,2017-10-27 11:40:00,3.99186,3.927601,3.895783,1.365,3.649728,3.620862,25.28,14.48,13.283834,758.891798
3401,2017-10-27 11:50:00,4.098396,4.04232,4.13218,1.756168,3.949744,3.62699,28.61,17.58,13.300786,758.908423
3402,2017-10-27 12:00:00,4.446159,4.399693,4.441549,2.776108,4.325337,3.877472,34.61,22.51,12.872735,758.958296
3403,2017-10-27 12:10:00,4.56411,4.527999,4.474234,2.696652,4.339078,3.777892,33.34,21.2,12.559114,759.00817
3404,2017-10-27 12:20:00,4.683582,4.64794,4.602694,3.44308,4.541379,3.943348,32.38,21.7,12.508256,758.991545
3405,2017-10-27 12:30:00,4.542802,4.489498,4.38682,3.269652,4.472673,4.19766,24.88,16.98,12.6354,759.00817
3406,2017-10-27 12:40:00,4.771854,4.728594,4.435468,2.757772,4.182581,3.988542,21.81,12.22,12.559114,759.024794
3407,2017-10-27 12:50:00,5.279421,5.251666,4.845933,2.776872,4.335261,3.782488,22.52,14.78,12.677781,759.074667
3408,2017-10-27 13:00:00,5.920919,5.892968,5.530041,3.11456,4.751314,3.901218,21.04,11.06,13.076165,759.290785
3409,2017-10-27 13:10:00,6.226829,6.209021,5.961789,4.246808,5.337605,4.43895,20.28,10.03,13.385549,759.590025
3410,2017-10-27 13:20:00,6.305209,6.302154,6.136616,4.32168,5.517004,4.616662,22.15,11.59,13.576264,759.822768
3411,2017-10-27 13:30:00,6.190302,6.175373,6.089489,4.24146,5.54754,4.345498,22.48,12.34,13.83479,760.072134
3412,2017-10-27 13:40:00,5.867651,5.83242,5.667622,3.781532,5.077286,3.800872,21.99,12.85,14.250127,760.321501
3413,2017-10-27 13:50:00,5.452162,5.410663,4.95691,2.378828,4.019977,3.35506,18.23,8.94,14.551034,760.570868
3414,2017-10-27 14:00:00,4.651621,4.554899,3.932268,0.748452,3.122982,2.78439,15.27,3.4,14.762941,760.753737
3415,2017-10-27 14:10:00,4.006319,3.936799,3.591735,1.2504,3.332917,3.07164,12.74,3.01,14.970609,760.853484
3416,2017-10-27 14:20:00,5.19952,5.072425,4.887739,3.349108,4.459695,4.19383,13.73,4.99,15.229135,760.969855
3417,2017-10-27 14:30:00,5.153861,4.952299,5.026841,3.82126,4.877275,4.621258,11.56,1.64,15.479184,760.969855
3418,2017-10-27 14:40:00,5.865368,5.740442,5.84549,4.641032,5.713198,5.41177,8.25,358.03,15.813996,761.052977
3419,2017-10-27 14:50:00,6.608836,6.474046,6.552402,5.46768,6.409419,6.0667,8.08,359.2,16.034379,761.119475
3420,2017-10-27 15:00:00,6.466535,6.296145,6.392777,5.133048,6.075813,5.80243,3.1,353.31,16.589574,761.152724
3421,2017-10-27 15:10:00,7.923792,7.844608,7.911497,6.875732,7.753766,7.55274,4.73,355.73,16.50905,761.152724
3422,2017-10-27 15:20:00,8.325584,8.202905,8.181339,6.882608,7.94996,7.7136,2.79,352.45,16.458192,761.019728
3423,2017-10-27 15:30:00,8.171107,8.137504,8.118249,6.89636,8.092716,7.834628,6.78,357.03,16.53024,761.019728
3424,2017-10-27 15:40:00,8.644431,8.544702,8.485387,6.951368,8.098823,7.692918,6.38,357.14,16.771814,761.069601
3425,2017-10-27 15:50:00,8.279165,7.999214,7.944182,6.30808,7.574367,7.04335,359.72,350.37,16.962529,761.119475
3426,2017-10-27 16:00:00,7.993801,7.832498,7.782276,6.233972,7.528563,6.976708,10.48,1.06,16.903195,761.152724
3427,2017-10-27 16:10:00,8.399398,8.327699,8.169937,6.439488,7.898812,7.623978,12.23,3.26,16.78029,761.119475
3428,2017-10-27 16:20:00,8.193937,8.141109,8.340964,6.66716,8.127069,7.76722,5.92,355.59,17.026101,761.052977
3429,2017-10-27 16:30:00,7.849217,7.725591,7.786077,5.771752,7.696511,7.435542,15.86,6.1,17.030339,761.019728
3430,2017-10-27 16:40:00,7.491561,7.331566,7.517754,5.301128,7.29878,7.087012,13.44,4.99,17.115102,760.95323
3431,2017-10-27 16:50:00,7.229027,7.152694,7.17038,4.987888,7.108693,6.992028,13.4,4.58,17.072721,760.903357
3432,2017-10-27 17:00:00,6.719938,6.537136,6.579766,4.22618,6.533853,6.355482,8.52,359.95,17.403295,760.836859
3433,2017-10-27 17:10:00,7.27088,7.115857,7.326204,5.285848,7.163658,6.884022,358.96,348.71,17.767774,760.770361
3434,2017-10-27 17:20:00,6.618729,6.448995,6.423182,3.9817,6.101005,6.000058,357.32,347.56,17.755059,760.637366
3435,2017-10-27 17:30:00,6.452837,6.273498,6.236952,3.338412,5.947562,5.681402,4.6,354.8,17.988156,760.554243
3436,2017-10-27 17:40:00,6.173561,5.977458,6.069726,3.364388,5.988022,5.708978,3.09,353.6,18.225492,760.387999
3437,2017-10-27 17:50:00,6.192585,6.048175,6.170822,3.505728,6.012451,5.915032,1.88,354.52,18.369588,760.271628
3438,2017-10-27 18:00:00,6.997692,6.843575,6.845048,4.45538,6.518585,6.351652,355.51,343.88,18.428922,760.038885
3439,2017-10-27 18:10:00,5.653819,5.357186,5.488994,2.172548,5.104768,4.82961,353.86,341.67,19.128213,760.005637
3440,2017-10-27 18:20:00,4.863171,4.63523,4.848213,0.85694,4.722305,4.65343,15.31,8.87,19.128213,760.005637
3441,2017-10-27 18:30:00,4.583134,4.354212,4.445349,1.11288,4.367324,4.096548,342.46,331.3,19.530835,759.922514
3442,2017-10-27 18:40:00,4.793923,4.652192,4.853534,1.92654,4.897887,4.617428,19.88,11.3,19.420644,759.789519
3443,2017-10-27 18:50:00,3.668448,3.410353,3.68675,0.423752,3.561937,3.43549,26.18,24.16,19.869886,759.723021
3444,2017-10-27 19:00:00,3.085545,2.913396,2.987439,0.41,2.634406,2.499438,16.46,0.14,20.22165,759.639899
3445,2017-10-27 19:10:00,4.151664,3.821249,3.951271,0.698792,3.654308,3.499068,355.89,348.91,20.458985,759.540152
3446,2017-10-27 19:20:00,4.016211,3.722708,4.07137,0.526892,4.01616,3.954838,13.02,3.62,20.255555,759.340659
3447,2017-10-27 19:30:00,4.500949,4.082207,4.327531,1.6133,4.200139,3.89126,26.91,18.49,20.505605,759.224287
3448,2017-10-27 19:40:00,4.151664,3.839506,3.964193,0.76908,3.823783,3.601712,351.16,346.13,20.344556,759.074667
3449,2017-10-27 19:50:00,4.067196,3.830632,3.928468,1.084612,3.701639,3.303738,341.07,330.74,20.518319,758.991545
3450,2017-10-27 20:00:00,3.590068,3.298409,3.425268,0.507028,3.25276,3.24782,343.18,335.85,20.395414,758.858549
3451,2017-10-27 20:10:00,4.021538,3.889655,4.243918,0.874512,4.088683,3.859088,322.61,310.07,20.700559,758.808676
3452,2017-10-27 20:20:00,5.150057,5.043814,5.08385,1.264152,5.088737,4.889358,18.35,8.4,20.15384,758.742178
3453,2017-10-27 20:30:00,3.791725,3.520496,3.778724,0.476468,3.724541,3.525878,25.3,17.2,20.386937,758.575934
3454,2017-10-27 20:40:00,5.847866,5.651145,5.634937,2.378828,5.24218,4.958298,351.57,340.88,20.535272,758.476187
3455,2017-10-27 20:50:00,3.841188,3.695438,4.025003,1.61712,4.224568,4.103442,350.03,342.53,20.518319,758.426314
3456,2017-10-27 21:00:00,2.762894,2.614953,3.301369,0.445908,3.503155,3.460768,35.62,17.65,20.297937,758.326567
3457,2017-10-27 21:10:00,3.580936,3.348696,3.603897,0.82638,3.668813,3.56954,20.28,10.67,20.751416,758.326567
3458,2017-10-27 21:20:00,3.375474,3.117319,3.421468,0.411528,3.159625,3.188072,52.82,49.87,20.531034,758.309943
3459,2017-10-27 21:30:00,3.237739,2.969322,3.144024,0.545228,2.944346,2.81503,16.13,8.32,20.700559,758.326567
3460,2017-10-27 21:40:00,4.006319,3.663778,3.892742,0.53988,3.640567,3.486812,330.29,321.48,20.764131,758.309943
3461,2017-10-27 21:50:00,2.509491,2.321456,2.617261,0.469592,2.468748,2.22138,7.79,358.21,20.785321,758.343192
3462,2017-10-27 22:00:00,3.397543,3.197973,3.331774,0.43292,3.238255,3.073938,22.97,15.95,20.865846,758.326567
3463,2017-10-27 22:10:00,3.228607,2.949124,3.109058,0.412292,3.106187,3.00653,47.0,41.47,20.844655,758.409689
3464,2017-10-27 22:20:00,5.003189,4.859027,4.983514,1.174,4.764292,4.48874,38.53,32.64,20.531034,758.409689
3465,2017-10-27 22:30:00,3.778789,3.636647,3.81597,0.465008,3.795537,3.72274,16.73,8.42,20.581891,758.37644
3466,2017-10-27 22:40:00,2.94857,2.550939,3.007202,0.41,2.738228,2.617402,40.81,34.78,20.734464,758.343192
3467,2017-10-27 22:50:00,3.49723,3.202132,3.530925,0.411528,3.318412,3.13292,46.66,43.57,20.577653,758.393065
3468,2017-10-27 23:00:00,2.79105,2.663438,2.845297,0.411528,2.864189,2.721578,48.65,39.58,20.35727,758.426314
3469,2017-10-27 23:10:00,4.583134,4.493796,4.506159,1.329092,4.413128,4.065908,52.22,44.04,20.158078,758.409689
3470,2017-10-27 23:20:00,4.402023,4.351208,4.32373,0.858468,4.062727,3.873642,46.88,38.91,19.869886,758.409689
3471,2017-10-27 23:30:00,3.903588,3.896958,3.888181,0.992932,3.648201,3.161262,53.76,45.94,19.76817,758.426314
3472,2017-10-27 23:40:00,4.54889,4.513301,4.585972,1.96474,4.448244,4.104208,48.54,39.51,19.22569,758.426314
3473,2017-10-27 23:50:00,5.060262,5.063782,5.184186,2.890708,5.039879,4.586788,53.64,44.13,18.585733,758.37644
3474,2017-10-28 00:00:00,6.108879,6.125316,6.163221,3.77542,5.972754,5.156692,49.13,38.72,17.780488,758.326567
3475,2017-10-28 00:10:00,5.86689,5.859597,5.878176,3.61498,5.562808,5.0326,56.73,47.68,17.136293,758.243445
3476,2017-10-28 00:20:00,5.983319,5.991417,5.830288,2.669148,4.804752,3.176582,60.34,49.56,16.12338,758.160323
3477,2017-10-28 00:30:00,5.912548,5.903599,6.005116,3.70284,5.569679,4.667218,61.73,52.61,16.097951,758.0772
3478,2017-10-28 00:40:00,5.774052,5.769931,5.980792,3.701312,5.638385,5.095412,62.32,51.65,16.233571,758.043951
3479,2017-10-28 00:50:00,6.167473,6.165343,6.364652,3.883908,6.008634,5.11303,55.68,44.59,16.364953,758.043951
3480,2017-10-28 01:00:00,5.832647,5.854375,5.831048,3.536288,5.480361,4.758372,59.27,50.5,15.928426,758.093825
3481,2017-10-28 01:10:00,6.504583,6.519249,6.024879,3.1222,5.020794,4.088122,66.4,55.49,15.771615,758.143698
3482,2017-10-28 01:20:00,6.601987,6.579566,6.239233,3.87474,5.142938,3.95637,75.6,65.42,15.856378,758.176947
3483,2017-10-28 01:30:00,5.600551,5.583294,5.068648,2.497248,4.28564,3.6538,73.0,61.19,15.73771,758.193571
3484,2017-10-28 01:40:00,6.017562,5.964378,5.543723,3.032048,4.535272,3.605542,77.73,66.56,15.780091,758.260069
3485,2017-10-28 01:50:00,5.83493,5.751674,5.423624,3.269652,4.536035,3.644608,82.42,72.78,15.80552,758.37644
3486,2017-10-28 02:00:00,6.546436,6.537645,6.290161,4.754868,5.860534,5.367342,70.81,61.64,15.453755,758.459563
3487,2017-10-28 02:10:00,6.232917,6.243177,6.218709,4.847312,5.917026,5.623952,74.72,63.51,14.313699,758.459563
3488,2017-10-28 02:20:00,6.285424,6.20671,6.021078,4.773968,5.730756,5.728128,90.65,74.47,13.15669,758.359816
3489,2017-10-28 02:30:00,5.809817,5.700924,5.471511,3.961072,5.031482,5.0709,96.22,81.51,12.97445,758.309943
3490,2017-10-28 02:40:00,6.879741,6.756265,6.647417,5.553248,6.07963,5.55731,105.49,93.66,12.860021,758.426314
3491,2017-10-28 02:50:00,7.235114,7.04722,7.014555,5.81912,6.123907,5.474582,114.09,103.27,12.482827,758.426314
3492,2017-10-28 03:00:00,8.873483,8.699447,8.727105,7.286,7.503371,6.344758,115.04,105.17,12.737115,758.476187
3493,2017-10-28 03:10:00,9.151237,9.062043,9.13529,8.002632,8.461438,7.072458,107.97,98.67,12.902402,758.52606
3494,2017-10-28 03:20:00,8.144473,7.985949,8.034636,6.921572,7.400312,6.172408,107.3,97.62,12.682019,758.52606
3495,2017-10-28 03:30:00,7.477103,7.362395,7.369531,6.382188,6.898758,5.996228,107.95,98.19,12.550637,758.426314
3496,2017-10-28 03:40:00,7.130861,7.029749,6.79184,5.4715,5.963593,5.4539,113.64,103.5,12.529447,758.359816
3497,2017-10-28 03:50:00,6.961165,6.764077,6.254435,4.51268,4.943691,4.260472,114.79,106.5,12.258206,758.409689
3498,2017-10-28 04:00:00,7.180324,6.959957,6.820724,5.67778,5.694113,5.060942,114.99,108.4,12.448922,758.309943
3499,2017-10-28 04:10:00,6.906375,6.766157,6.724189,5.0704,5.172711,4.337072,112.48,108.81,12.525209,758.343192
3500,2017-10-28 04:20:00,6.919312,6.751366,6.754594,5.17736,5.465093,4.785948,109.93,104.64,12.241254,758.359816
3501,2017-10-28 04:30:00,7.495366,7.16901,7.336086,5.993312,5.900231,5.337468,115.88,110.28,12.0463,758.343192
3502,2017-10-28 04:40:00,8.492237,8.361717,8.390372,7.062912,6.936165,6.091978,113.8,107.93,11.84287,758.326567
3503,2017-10-28 04:50:00,8.716723,8.654983,9.000749,7.399072,7.284275,6.429018,112.42,105.43,11.580106,758.260069
3504,2017-10-28 05:00:00,7.636145,7.513534,8.350846,7.769612,8.238525,6.719332,104.44,99.51,11.355485,758.243445
3505,2017-10-28 05:10:00,6.45512,6.324802,6.851129,6.531932,7.088845,6.321778,100.88,95.07,11.109674,758.160323
3506,2017-10-28 05:20:00,6.019084,5.892876,6.278759,5.644928,6.283458,5.66455,93.98,86.68,10.766385,758.0772
3507,2017-10-28 05:30:00,6.248136,6.12906,6.260516,5.259872,5.972754,5.532032,89.07,80.1,10.355287,757.994078
3508,2017-10-28 05:40:00,5.416396,5.275469,5.486714,4.71514,5.457459,5.345128,91.63,82.45,10.105237,757.894331
3509,2017-10-28 05:50:00,5.534346,5.38233,5.234354,4.232292,5.041406,4.805098,90.1,86.99,9.439851,757.761336
3510,2017-10-28 06:00:00,5.462054,5.323445,5.135538,4.033652,4.900177,4.47725,89.15,87.71,8.94399,757.644965
3511,2017-10-28 06:10:00,5.163754,4.99801,5.049645,3.97024,4.911628,4.092718,86.68,83.47,9.113515,757.561842
3512,2017-10-28 06:20:00,5.384435,5.246674,5.390179,3.99316,5.042933,4.38533,85.61,77.89,9.14742,757.545218
3513,2017-10-28 06:30:00,4.944595,4.801483,4.992636,3.59206,4.711617,4.35852,96.82,86.73,9.55428,757.511969
3514,2017-10-28 06:40:00,4.481925,4.340762,4.421026,2.672968,4.081049,3.919602,108.46,95.52,9.524613,757.47872
3515,2017-10-28 06:50:00,5.722306,5.482442,5.302005,3.9053,4.564281,4.307198,113.91,106.58,9.596662,757.511969
3516,2017-10-28 07:00:00,5.875261,5.808293,5.450228,3.72194,4.762765,4.287282,109.94,96.75,9.87214,757.578467
3517,2017-10-28 07:10:00,4.5565,4.444295,4.864936,4.06956,5.274243,5.184268,88.37,72.47,9.46528,757.611716
3518,2017-10-28 07:20:00,4.900458,4.768112,5.96711,5.0895,6.024665,5.38496,85.02,70.93,8.867704,757.578467
3519,2017-10-28 07:30:00,4.855561,4.734556,5.879696,4.981012,5.989549,5.420962,83.66,68.45,8.371842,757.511969
3520,2017-10-28 07:40:00,5.582287,5.497464,6.262036,5.103252,6.127724,5.56114,83.72,66.03,8.100602,757.495345
3521,2017-10-28 07:50:00,5.507712,5.418659,6.311444,5.179652,6.181162,5.895882,92.23,71.84,7.897172,757.495345
3522,2017-10-28 08:00:00,5.667516,5.556718,6.230111,5.602908,6.459803,5.888222,95.4,82.94,7.672551,757.445471
3523,2017-10-28 08:10:00,6.012236,5.886498,6.624613,5.634232,6.512478,5.831538,91.26,79.56,7.325025,757.412222
3524,2017-10-28 08:20:00,7.229788,7.143312,7.393095,5.805368,6.739971,6.167812,85.84,71.48,7.053784,757.428847
3525,2017-10-28 08:30:00,7.283055,7.236722,7.533717,6.478452,7.333896,6.28501,79.48,70.72,6.642686,757.378973
3526,2017-10-28 08:40:00,6.582963,6.490732,7.631772,6.699248,7.535434,6.53779,83.39,69.81,6.24854,757.3291
3527,2017-10-28 08:50:00,6.320428,6.222517,7.400696,6.47998,7.371303,6.581452,85.46,69.97,6.18073,757.345724
3528,2017-10-28 09:00:00,6.65145,6.562696,7.643934,6.260712,7.121671,6.38842,87.55,76.09,6.070539,757.312476
3529,2017-10-28 09:10:00,7.448186,7.348113,7.624171,6.191188,7.055255,6.38076,89.31,74.21,5.968824,757.295851
3530,2017-10-28 09:20:00,8.123166,8.020937,7.608969,5.935248,6.724703,5.999292,95.41,82.16,5.922204,757.295851
3531,2017-10-28 09:30:00,7.590487,7.505261,7.081446,5.29196,6.112456,5.731958,93.8,81.51,5.756917,757.262602
3532,2017-10-28 09:40:00,7.175759,7.071948,6.765996,5.064288,5.955959,5.452368,91.48,78.89,5.820489,757.212729
3533,2017-10-28 09:50:00,6.898766,6.81612,6.739392,5.0131,6.010924,5.513648,86.76,73.47,5.608583,757.229353
3534,2017-10-28 10:00:00,6.711567,6.657586,6.268117,4.530252,5.751368,5.551182,81.05,67.15,5.540773,757.279227
3535,2017-10-28 10:10:00,7.274685,7.233718,6.957546,5.282028,6.293382,6.10117,81.17,70.37,5.756917,757.312476
3536,2017-10-28 10:20:00,7.509064,7.431309,7.222068,5.649512,6.549121,6.12415,85.34,75.3,5.960347,757.395598
3537,2017-10-28 10:30:00,7.213807,7.12658,7.162778,5.653332,6.583474,5.51901,85.22,75.11,5.77387,757.47872
3538,2017-10-28 10:40:00,6.997692,6.901119,6.864051,5.0704,6.209408,5.103072,80.54,68.88,5.739965,757.611716
3539,2017-10-28 10:50:00,6.885068,6.815612,6.777398,5.495948,6.532326,5.75647,78.4,67.3,5.799298,757.711462
3540,2017-10-28 11:00:00,6.622533,6.57818,6.615492,5.053592,6.12009,5.56497,77.85,68.26,6.358731,757.861082
3541,2017-10-28 11:10:00,6.445988,6.371715,6.430783,4.773968,5.934584,5.27389,75.71,66.43,6.507066,758.010703
3542,2017-10-28 11:20:00,6.339453,6.267212,6.383655,5.0513,6.096425,5.620122,76.46,67.22,6.502828,758.060576
3543,2017-10-28 11:30:00,6.476427,6.400556,6.41254,4.90996,5.974281,5.379598,77.4,67.72,6.485875,758.143698
3544,2017-10-28 11:40:00,6.466535,6.35392,6.338048,4.9176,5.905575,5.452368,81.53,72.26,6.473161,758.160323
3545,2017-10-28 11:50:00,6.646884,6.469563,6.364652,4.728128,5.707854,5.12452,85.75,74.65,6.375684,758.193571
3546,2017-10-28 12:00:00,6.457403,6.289859,5.994474,4.189508,5.260502,4.654962,87.71,75.78,6.405351,758.243445
3547,2017-10-28 12:10:00,6.301404,6.19423,6.040081,4.16888,5.320047,4.70705,83.51,72.96,6.532495,758.343192
3548,2017-10-28 12:20:00,6.763313,6.612383,6.5372,4.934408,5.818547,5.133712,87.53,77.79,6.617257,758.393065
3549,2017-10-28 12:30:00,6.630143,6.524565,6.514396,5.072692,6.012451,5.490668,85.35,74.95,6.680829,758.492812
3550,2017-10-28 12:40:00,5.775574,5.661175,5.698027,3.925928,5.23989,4.77982,84.55,72.57,6.668115,758.542685
3551,2017-10-28 12:50:00,5.398894,5.278335,5.39702,3.708188,5.131487,4.713178,78.26,67.28,6.663877,758.659056
3552,2017-10-28 13:00:00,5.373021,5.251989,5.450988,3.57678,4.944454,4.471888,84.17,74.04,6.617257,758.775427
3553,2017-10-28 13:10:00,5.385957,5.250048,5.33317,3.983992,5.130724,4.95217,85.82,75.91,6.5664,758.841925
3554,2017-10-28 13:20:00,4.668362,4.523701,4.693909,2.63324,4.416945,3.981648,75.06,65.53,6.63421,758.908423
3555,2017-10-28 13:30:00,4.276463,4.162815,4.135981,1.416188,3.874931,3.73423,73.02,64.34,6.663877,759.041418
3556,2017-10-28 13:40:00,4.144054,4.037836,4.00828,0.859232,3.898596,3.782488,74.77,71.04,6.58759,759.124541
3557,2017-10-28 13:50:00,4.113615,4.054198,3.964193,0.65448,3.856609,3.79168,75.1,67.89,6.608781,759.257536
3558,2017-10-28 14:00:00,3.934787,3.831787,3.970274,0.60482,3.723014,3.490642,70.21,63.74,6.685067,759.373907
3559,2017-10-28 14:10:00,3.660077,3.541757,3.692831,0.65448,3.63675,3.391062,67.77,60.16,6.697782,759.506903
3560,2017-10-28 14:20:00,3.99186,3.872692,4.095694,1.646152,3.959668,3.942582,70.5,64.49,6.867307,759.673148
3561,2017-10-28 14:30:00,3.59159,3.47275,3.69055,0.564328,3.555066,3.39336,79.03,66.28,6.930879,759.90589
3562,2017-10-28 14:40:00,3.629638,3.54416,3.43591,0.42528,3.119165,2.90695,90.84,74.27,7.172452,760.238379
3563,2017-10-28 14:50:00,4.077089,3.883323,3.694351,0.65448,3.337497,3.099982,94.88,79.72,8.01584,760.637366
3564,2017-10-28 15:00:00,4.417242,4.347741,4.336652,2.294788,4.272662,4.031438,85.17,72.82,8.702417,760.936606
3565,2017-10-28 15:10:00,4.276463,4.184215,4.382259,2.750132,4.300908,4.2283,89.3,81.38,9.299993,761.036353
3566,2017-10-28 15:20:00,3.945441,3.685409,3.923147,2.115248,3.896306,3.65763,84.73,81.37,9.910283,761.069601
3567,2017-10-28 15:30:00,3.470596,3.252327,3.600096,1.526968,3.508499,3.528942,94.56,86.65,10.605336,761.119475
3568,2017-10-28 15:40:00,3.676058,3.436283,3.743759,1.4605,3.551249,3.548092,90.41,82.27,11.626725,761.25247
3569,2017-10-28 15:50:00,3.440157,3.219973,3.638102,1.9189,3.56041,3.468428,99.24,89.56,12.092919,761.318968
3570,2017-10-28 16:00:00,3.322207,2.901517,3.303649,1.332912,3.243599,3.250118,108.08,98.28,13.025308,761.435339
3571,2017-10-28 16:10:00,3.101525,2.853079,3.132622,1.045648,3.051222,2.80737,111.67,98.53,13.788171,761.551711
3572,2017-10-28 16:20:00,2.920414,2.665195,3.096136,1.1167,3.14054,2.936058,98.61,85.7,13.826314,761.668082
3573,2017-10-28 16:30:00,2.718757,2.484613,2.795889,0.83784,2.760367,2.464202,89.04,77.04,14.326413,761.751204
3574,2017-10-28 16:40:00,2.087152,1.943238,2.347418,0.522308,2.33897,2.24053,78.47,70.84,14.860417,761.767828
3575,2017-10-28 16:50:00,1.877886,1.677704,1.858661,0.41,1.810697,1.7771,72.26,69.8,15.767377,761.801077
3576,2017-10-28 17:00:00,1.9517,1.6961,1.820655,0.41,1.961087,2.426668,79.45,80.23,16.263238,761.784453
3577,2017-10-28 17:10:00,2.052909,1.922532,1.969639,0.41764,1.720616,1.645348,190.86,182.85,16.593812,761.751204
3578,2017-10-28 17:20:00,3.052062,2.747466,3.006442,1.10524,2.855792,2.72694,229.92,216.28,17.11934,761.867575
3579,2017-10-28 17:30:00,3.200451,2.795211,3.064211,0.767552,2.812278,2.57374,238.08,229.75,17.305818,761.867575
3580,2017-10-28 17:40:00,2.745391,2.390879,2.16727,0.568912,2.058802,1.82689,230.99,222.34,17.441438,761.751204
3581,2017-10-28 17:50:00,2.466115,2.2231,2.509324,0.59336,2.504628,2.441222,267.55,262.69,17.602487,761.751204
3582,2017-10-28 18:00:00,3.076413,2.748483,2.824774,0.519252,2.623718,2.311002,221.6,204.58,17.797441,761.684706
3583,2017-10-28 18:10:00,2.448613,2.330654,2.608139,0.789708,2.905413,2.92993,215.05,193.54,18.098348,761.485213
3584,2017-10-28 18:20:00,2.727889,2.578671,2.776886,0.50168,2.825256,2.521652,198.03,192.12,18.445874,761.451964
3585,2017-10-28 18:30:00,1.601653,1.274805,1.750724,0.41,1.57557,1.10302,266.32,243.5,19.581693,761.501837
3586,2017-10-28 18:40:00,3.233934,2.982495,3.384982,1.57128,3.184054,2.847968,216.1,207.59,19.378263,761.435339
3587,2017-10-28 18:50:00,3.219476,2.936645,3.202553,1.264152,2.906176,2.91844,225.83,213.31,18.678971,760.936606
3588,2017-10-28 19:00:00,2.395345,2.019501,2.535928,0.599472,2.426761,2.464202,266.55,265.38,19.306214,760.870108
3589,2017-10-28 19:10:00,2.930307,2.644257,2.824013,1.928832,2.861899,2.94908,279.84,270.83,19.844457,760.853484
3590,2017-10-28 19:20:00,3.870105,3.762365,4.078211,1.329092,4.055093,4.039098,304.79,295.56,19.085832,760.570868
3591,2017-10-28 19:30:00,3.5368,3.289026,3.795447,1.241232,3.695532,3.587158,287.23,283.41,19.344358,760.20513
3592,2017-10-28 19:40:00,4.033714,3.694052,3.890462,2.974748,3.890962,3.79934,217.74,209.58,19.513883,760.155257
3593,2017-10-28 19:50:00,3.521581,3.233238,3.717154,2.624072,3.706983,3.50443,233.87,224.89,19.641027,760.122008
3594,2017-10-28 20:00:00,4.394413,4.161012,4.228715,2.776872,4.050513,3.9985,204.11,186.24,19.42912,759.90589
3595,2017-10-28 20:10:00,4.357126,3.924089,4.312328,3.265832,4.060437,3.617032,196.98,187.31,19.852933,759.822768
3596,2017-10-28 20:20:00,2.994228,2.638063,2.849097,1.348192,2.555012,2.449648,209.11,195.39,19.619836,759.656523
3597,2017-10-28 20:30:00,3.302421,3.100448,3.217756,1.5178,2.869533,2.905418,232.88,222.4,19.975839,759.673148
3598,2017-10-28 20:40:00,3.264373,2.931191,3.219276,1.764572,3.135196,3.019552,223.0,211.84,20.060601,759.639899
3599,2017-10-28 20:50:00,3.959138,3.766016,3.962673,2.986208,3.916918,3.72657,223.24,213.81,19.929219,759.60665
3600,2017-10-28 21:00:00,4.505515,4.228586,4.266721,2.822712,3.984097,3.866748,215.0,206.21,19.831742,759.506903
3601,2017-10-28 21:10:00,2.637334,2.337264,2.837696,0.588012,2.855792,2.721578,216.83,209.11,20.102983,759.45703
3602,2017-10-28 21:20:00,3.672253,3.390386,3.420708,1.41466,3.098553,3.142112,212.95,200.0,20.111459,759.390532
3603,2017-10-28 21:30:00,2.845839,2.652345,2.735079,1.218312,2.48936,2.36309,215.15,210.37,20.13265,759.340659
3604,2017-10-28 21:40:00,3.22328,2.947506,3.396384,1.282488,3.06191,2.927632,204.8,193.65,20.454747,759.30741
3605,2017-10-28 21:50:00,3.74835,3.497293,3.730837,2.337572,3.682554,3.338208,195.39,184.47,20.276746,759.324034
3606,2017-10-28 22:00:00,4.529866,4.442585,4.506159,3.62262,4.390226,4.184638,249.55,240.06,20.069078,759.290785
3607,2017-10-28 22:10:00,5.589897,5.480455,5.637218,5.18118,5.747551,5.302232,225.78,214.36,19.946172,759.30741
